px,pz,batter,pitchcall,pitch,ev,la,dist
-0.28209,1.06758,Example LHB,InPlay,ChangeUp,63.70886,-20.744588,7.20239
-0.44249,2.22854,Example LHB,FoulBall,Fastball,77.94403,57.801647,NA
-0.03656,3.58309,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.02492,1.49164,Example LHB,StrikeSwinging,Slider,NA,NA,NA
-0.36087,2.0405,Example RHB,FoulBall,Curveball,77.09558,57.725596,177.93209
-0.96587,3.29953,Example RHB,StrikeCalled,Fastball,NA,NA,NA
0.59287,3.16604,Example RHB,StrikeCalled,Curveball,NA,NA,NA
0.99105,2.96891,Example LHB,StrikeCalled,Slider,NA,NA,NA
-1.4713,1.12651,Example LHB,BallCalled,Splitter,NA,NA,NA
-0.61761,1.71649,Example LHB,InPlay,Fastball,86.4267,21.868956,292.44476
1.4366,2.30429,Example LHB,InPlay,ChangeUp,53.66622,-73.027124,2.19083
0.8257,1.53948,Example LHB,BallCalled,Fastball,NA,NA,NA
0.55865,1.50459,Example LHB,BallCalled,Fastball,NA,NA,NA
1.41924,5.00923,Example LHB,BallCalled,Fastball,NA,NA,NA
0.68375,2.33473,Example LHB,StrikeCalled,Cutter,NA,NA,NA
-0.27905,1.26611,Example RHB,InPlay,Fastball,48.03351,-50.424597,3.31261
1.60352,2.28427,Example LHB,StrikeCalled,ChangeUp,NA,NA,NA
0.89393,2.12393,Example LHB,FoulBall,ChangeUp,NA,NA,NA
-0.12117,3.1437,Example LHB,StrikeCalled,ChangeUp,NA,NA,NA
1.3384,2.76598,Example LHB,InPlay,Fastball,91.15959,28.114831,325.38254
-0.15198,1.77027,Example LHB,InPlay,Fastball,85.44477,8.399689,122.47908
0.60572,2.0864,Example LHB,InPlay,Splitter,94.22778,-17.888129,10.04025
-0.32307,2.66398,Example RHB,StrikeCalled,Fastball,NA,NA,NA
1.11346,4.9815,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.38763,3.18167,Example RHB,FoulBall,Fastball,NA,NA,NA
3.33717,-1.64736,Example LHB,BallinDirt,Slider,NA,NA,NA
1.51298,2.08345,Example LHB,BallCalled,Fastball,NA,NA,NA
-1.88803,1.44199,Example RHB,StrikeSwinging,Slider,NA,NA,NA
1.56139,3.14714,Example RHB,BallCalled,Fastball,NA,NA,NA
0.04776,2.13488,Example RHB,FoulBall,Fastball,68.20918,58.02071,206.98535
0.95726,2.36155,Example LHB,FoulBall,Fastball,69.11567,59.9388,171.25889
0.14186000000000001,2.03269,Example RHB,FoulBall,Fastball,54.44144,17.166193,84.97081
-0.10825,2.74086,Example RHB,FoulBall,Fastball,64.1703,68.331513,144.3485
0.49497,2.03994,Example RHB,FoulBall,Fastball,88.57699,-13.675886,11.9039
-0.65368,0.50078,Example LHB,BallCalled,Fastball,NA,NA,NA
1.08788,3.78108,Example RHB,BallCalled,Fastball,NA,NA,NA
1.52011,2.17161,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.80558,1.46214,Example RHB,StrikeCalled,ChangeUp,NA,NA,NA
-2.39154,1.39423,Example RHB,BallCalled,Fastball,NA,NA,NA
0.72725,0.36714,Example LHB,BallinDirt,Fastball,NA,NA,NA
0.34008,1.73248,Example RHB,FoulBall,Splitter,NA,NA,NA
-0.0705,1.94055,Example RHB,FoulBall,Splitter,NA,NA,NA
-0.34355,3.04994,Example LHB,FoulBall,Fastball,70.61686,47.824886,200.07147
0.9779,3.89897,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.6227,1.67687,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.23124,0.94396,Example LHB,BallCalled,Fastball,NA,NA,NA
2.60571,2.97379,Example LHB,BallCalled,Slider,NA,NA,NA
0.95183,1.15075,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.65528,2.03295,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.72477,1.60886,Example LHB,InPlay,Fastball,79.29298,4.609396,75.48647
0.26156,2.21494,Example LHB,InPlay,ChangeUp,102.76981,3.489922,80.35465
-0.01831,1.2348,Example LHB,InPlay,Fastball,70.22232,-25.31065,3.59115
0.42985,1.09011,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
-0.85271,1.73496,Example LHB,FoulBall,Slider,NA,NA,NA
1.49486,2.06549,Example LHB,BallCalled,Fastball,NA,NA,NA
1.708,1.30465,Example LHB,BallCalled,Cutter,NA,NA,NA
1.11695,2.69943,Example LHB,FoulBall,ChangeUp,70.77994,34.906668,201.30311
-0.55293,2.73941,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
0.16449,1.25464,Example RHB,StrikeSwinging,ChangeUp,NA,NA,NA
0.96192,4.45912,Example RHB,BallCalled,Slider,NA,NA,NA
0.42683,2.13957,Example LHB,FoulBall,Fastball,86.11564,30.46883,298.90737
0.54098,2.01792,Example RHB,InPlay,Fastball,93.35253,-8.598157,16.44578
0.0499,4.19072,Example RHB,BallCalled,Fastball,NA,NA,NA
-1.7736,1.3626,Example RHB,BallCalled,Slider,NA,NA,NA
1.7042,2.38192,Example LHB,BallCalled,Fastball,NA,NA,NA
0.16342,2.6818,Example LHB,StrikeCalled,Slider,NA,NA,NA
0.83014,2.54693,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.3251,3.64364,Example LHB,BallCalled,Fastball,NA,NA,NA
1.07736,3.41154,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.70046,1.18157,Example LHB,InPlay,Curveball,93.92759,25.895319,362.63251
0.91381,2.46336,Example LHB,StrikeSwinging,ChangeUp,NA,NA,NA
0.19358,1.17268,Example RHB,InPlay,Fastball,97.847,-3.61869,25.88266
0.82236,1.17234,Example LHB,InPlay,ChangeUp,58.2938,-14.990904,6.41278
0.14932,1.73424,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-0.98867,1.62349,Example RHB,StrikeCalled,ChangeUp,NA,NA,NA
-0.06592,1.31189,Example LHB,StrikeSwinging,ChangeUp,NA,NA,NA
0.49478,3.71818,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.55585,1.74008,Example RHB,StrikeSwinging,Slider,NA,NA,NA
0.57156,1.05045,Example LHB,StrikeSwinging,ChangeUp,NA,NA,NA
0.00117,3.1067,Example LHB,FoulBall,Fastball,68.92268,61.851529,182.30522
-2.33054,-0.09202,Example RHB,BallCalled,Fastball,NA,NA,NA
0.46724,3.44154,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
-0.52442,2.69522,Example LHB,InPlay,Fastball,67.20508,67.199191,91.55988
1.04408,2.74729,Example RHB,InPlay,Fastball,76.33291,-9.901594,22.5679
-0.73585,0.53075,Example RHB,StrikeSwinging,Curveball,NA,NA,NA
-1.35608,3.17572,Example RHB,BallCalled,Fastball,NA,NA,NA
-1.05274,1.63152,Example RHB,BallCalled,Fastball,NA,NA,NA
0.16318,1.29665,Example LHB,BallCalled,Fastball,NA,NA,NA
0.3579,1.13938,Example LHB,BallCalled,Fastball,NA,NA,NA
NA,NA,Example LHB,BallCalled,Fastball,NA,NA,NA
1.23407,2.36168,Example LHB,FoulBall,Fastball,79.25022,42.534071,290.56471
0.27155,1.85538,Example RHB,InPlay,Fastball,86.26374,-19.170369,6.78077
-0.30543,2.63069,Example RHB,FoulBall,Fastball,NA,NA,NA
-1.0107,3.83572,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.17925,1.669,Example RHB,FoulBall,Slider,70.65551,24.829478,185.7173
-0.14754,3.31408,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.30627,0.32995,Example LHB,StrikeSwinging,Slider,NA,NA,NA
1.22391,2.11812,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.47152,2.8972,Example RHB,FoulBall,Fastball,78.90265,8.156827,94.37236
-0.38827,2.49421,Example RHB,FoulBall,Fastball,79.09409,22.987501,197.48648
-0.55415,2.2597,Example RHB,InPlay,Slider,89.95112,35.931857,311.11202
0.55416,1.98901,Example LHB,InPlay,Fastball,67.14524,1.883555,43.75644
-0.63841,2.02222,Example RHB,StrikeCalled,Curveball,NA,NA,NA
-1.54185,0.86283,Example RHB,BallCalled,Curveball,NA,NA,NA
-0.83638,1.72899,Example RHB,BallCalled,Fastball,NA,NA,NA
0.49543,2.53382,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-0.38915,1.7889,Example RHB,FoulBall,Fastball,69.46509,28.058585,200.87403
-0.38162,2.42788,Example LHB,FoulBall,Slider,95.5886,-0.542439,50.6947
-0.22101,1.92444,Example LHB,InPlay,Fastball,89.30954,-24.026203,5.05972
-2.63579,2.79377,Example RHB,BallCalled,Fastball,NA,NA,NA
0.80433,3.15676,Example LHB,BallCalled,Fastball,NA,NA,NA
0.02819,3.99779,Example LHB,Undefined,Undefined,NA,NA,NA
-0.74469,2.40251,Example RHB,FoulBall,Slider,61.21718,33.102765,146.51381
-0.26265,3.2856900000000002,Example RHB,BallCalled,Slider,NA,NA,NA
0.80075,2.47807,Example RHB,InPlay,Fastball,104.23737,2.186538,68.45809
-0.74188,2.57243,Example RHB,FoulBall,Fastball,NA,NA,NA
-1.17517,1.74606,Example RHB,BallCalled,Fastball,NA,NA,NA
0.86437,1.0883100000000001,Example RHB,BallCalled,Fastball,NA,NA,NA
-1.08955,3.47187,Example RHB,BallCalled,ChangeUp,NA,NA,NA
1.07057,2.40029,Example RHB,StrikeCalled,Slider,NA,NA,NA
0.82475,2.90059,Example RHB,FoulBall,Fastball,94.73072,23.074271,293.27812
-1.49582,4.35368,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.45566,2.92038,Example RHB,FoulBall,Fastball,NA,NA,NA
-0.19549,2.81719,Example LHB,FoulBall,Fastball,NA,NA,NA
2.07159,2.76844,Example LHB,BallCalled,Fastball,NA,NA,NA
-1.11095,1.86099,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
1.17398,2.20464,Example LHB,StrikeSwinging,Slider,NA,NA,NA
-2.37368,0.8829,Example RHB,BallCalled,Slider,NA,NA,NA
-0.61755,2.51173,Example RHB,StrikeCalled,Fastball,NA,NA,NA
0.52415,2.19394,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
-1.85386,1.4514,Example RHB,BallCalled,Slider,NA,NA,NA
-1.27071,2.65884,Example RHB,BallCalled,Curveball,NA,NA,NA
1.82266,4.94485,Example LHB,BallCalled,Sinker,NA,NA,NA
-0.08443,2.345,Example LHB,FoulBall,Fastball,88.42838,39.105932,256.92882
0.1698,2.778,Example LHB,FoulBall,Fastball,93.6192,33.143754,343.98248
-0.32165,2.23683,Example RHB,InPlay,Slider,78.57963,36.238423,260.05373
0.3233,2.001,Example LHB,FoulBall,Fastball,71.15297,46.495285,210.27013
-0.65119,-0.56493,Example LHB,BallinDirt,Fastball,NA,NA,NA
-1.30192,2.60407,Example LHB,BallCalled,Fastball,NA,NA,NA
1.00777,3.39591,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-0.11865,0.54151,Example RHB,BallCalled,Slider,NA,NA,NA
0.54427,2.91148,Example RHB,FoulBall,ChangeUp,NA,NA,NA
0.07595,3.4069,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
1.14416,1.45956,Example LHB,BallCalled,Fastball,NA,NA,NA
0.24505,2.28327,Example LHB,FoulBall,Fastball,77.57247,33.530345,271.29897
0.43899,3.91391,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.68946,1.22021,Example LHB,BallCalled,Fastball,NA,NA,NA
0.29284,2.81391,Example RHB,StrikeCalled,Slider,NA,NA,NA
-0.35378,3.12725,Example RHB,FoulBall,Fastball,NA,NA,NA
-0.41472,3.25385,Example LHB,FoulBall,Fastball,NA,NA,NA
1.38043,3.52179,Example RHB,InPlay,Fastball,62.69346,40.05085,205.83769
0.34485,0.92124,Example RHB,BallCalled,Fastball,NA,NA,NA
-1.06963,0.88815,Example RHB,BallCalled,Slider,NA,NA,NA
0.79492,5.70744,Example RHB,BallCalled,Slider,NA,NA,NA
0.54199,1.57502,Example RHB,InPlay,Fastball,98.99646,2.87859,82.30727
0.37105,3.92119,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
-0.15125,2.44411,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-0.49611,1.22011,Example LHB,BallCalled,ChangeUp,NA,NA,NA
1.1405,2.66096,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-2.1227,2.19154,Example RHB,BallCalled,Slider,NA,NA,NA
-0.34217,1.09189,Example RHB,BallCalled,Fastball,NA,NA,NA
-1.18292,1.04347,Example RHB,BallCalled,Splitter,NA,NA,NA
0.17735,1.59677,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-0.55997,3.73548,Example RHB,BallCalled,Slider,NA,NA,NA
1.53865,1.30939,Example LHB,FoulBall,Splitter,NA,NA,NA
-0.43136,2.21373,Example RHB,InPlay,Slider,87.83387,-1.200386,47.15948
-0.67065,1.04383,Example RHB,StrikeSwinging,Slider,NA,NA,NA
0.03906,2.22652,Example LHB,FoulBall,Slider,NA,NA,NA
0.11799,1.50847,Example LHB,FoulBall,Fastball,81.91133,35.683495,279.92709
-1.00899,-1.00953,Example RHB,BallinDirt,Curveball,NA,NA,NA
0.44382,3.33305,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.81588,2.40041,Example RHB,StrikeCalled,Curveball,NA,NA,NA
-0.81844,1.21237,Example LHB,StrikeSwinging,Slider,NA,NA,NA
-0.06324,2.94683,Example LHB,InPlay,Sinker,90.90455,12.202706,218.87687
0.58224,2.26122,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
-0.60444,2.90234,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.62216,2.1487,Example RHB,StrikeSwinging,Curveball,NA,NA,NA
-1.60879,2.87259,Example RHB,BallCalled,Sinker,NA,NA,NA
0.82232,1.68338,Example LHB,BallCalled,Fastball,NA,NA,NA
0.78641,1.99016,Example LHB,FoulBall,Fastball,85.87754,32.431656,333.85666
1.08553,3.15184,Example RHB,FoulBall,Fastball,62.9716,36.472814,184.3494
-0.72501,1.955,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
0.58712,3.10123,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.56806,4.5371,Example RHB,BallCalled,Fastball,NA,NA,NA
0.29902,1.07007,Example LHB,StrikeSwinging,Curveball,NA,NA,NA
0.17035,2.58748,Example LHB,InPlay,Fastball,95.15061,21.11559,361.02253
-0.73195,1.48569,Example RHB,InPlay,Slider,74.59499,8.186572,114.09257
-0.98461,2.17688,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
1.22685,2.8074,Example RHB,FoulBall,Fastball,NA,NA,NA
-0.16478,1.92814,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-1.17557,1.20139,Example RHB,BallCalled,Fastball,NA,NA,NA
0.88278,3.07154,Example RHB,InPlay,Fastball,94.03807,31.227673,369.62675
-0.35453,3.07896,Example RHB,StrikeCalled,ChangeUp,NA,NA,NA
0.38465,4.12906,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.42989,0.75207,Example RHB,BallCalled,Slider,NA,NA,NA
-0.25146,2.56164,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-1.26085,1.64381,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.22224,1.70088,Example LHB,InPlay,Slider,60.67434,28.129237,170.24083
0.88263,1.37215,Example RHB,StrikeSwinging,Slider,NA,NA,NA
-1.2877,1.88876,Example RHB,BallCalled,ChangeUp,NA,NA,NA
-0.84084,1.71093,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-1.11131,2.26124,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-0.46136,2.39921,Example RHB,StrikeSwinging,Slider,NA,NA,NA
-0.53444,2.34012,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.29952,1.45384,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-0.41881,3.44311,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
1.16596,2.25855,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.09255,1.59649,Example RHB,InPlay,Fastball,105.02024,3.855641,86.05285
1.21904,2.93867,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.07943,2.00736,Example LHB,FoulBall,Slider,NA,NA,NA
NA,NA,Example LHB,InPlay,Fastball,NA,NA,NA
-1.59717,1.46939,Example RHB,BallCalled,Sinker,NA,NA,NA
0.48384,2.18726,Example RHB,FoulBall,Fastball,NA,NA,NA
-0.69547,2.52418,Example RHB,FoulBall,ChangeUp,85.83809,51.912368,272.38225
-1.42519,3.14764,Example RHB,BallCalled,Fastball,NA,NA,NA
0.38978,1.69563,Example LHB,InPlay,Fastball,NA,NA,NA
1.17194,0.39065,Example LHB,BallCalled,Fastball,NA,NA,NA
0.91927,1.67702,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.50187,2.98652,Example LHB,FoulBall,Fastball,75.12797,37.978043,244.07623
-0.6479,2.53293,Example RHB,FoulBall,Curveball,85.89563,65.804055,147.06763
-0.38398,1.47528,Example RHB,InPlay,Fastball,88.60644,2.332347,56.68426
-0.94146,2.88443,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-1.06392,3.72022,Example LHB,BallCalled,Fastball,NA,NA,NA
-1.70166,3.0298,Example RHB,BallCalled,Fastball,NA,NA,NA
0.40562,1.58652,Example RHB,BallCalled,ChangeUp,NA,NA,NA
0.33375,0.16605,Example RHB,BallCalled,ChangeUp,NA,NA,NA
-1.04114,1.55188,Example RHB,StrikeCalled,Slider,NA,NA,NA
-0.74064,2.16514,Example LHB,StrikeCalled,Fastball,NA,NA,NA
1.55534,1.69291,Example LHB,BallCalled,Slider,NA,NA,NA
0.31172,2.2715,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-1.62038,-0.02586,Example LHB,BallinDirt,Fastball,NA,NA,NA
-0.5174,3.89547,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.16202,1.87486,Example RHB,FoulBall,Curveball,NA,NA,NA
-0.44963,2.96669,Example RHB,FoulBall,Fastball,71.02712,41.479696,212.004
0.20516,1.86019,Example RHB,InPlay,Fastball,101.97393,-9.087557,13.73335
-1.04406,1.24021,Example LHB,BallCalled,Undefined,NA,NA,NA
0.15499,2.17373,Example LHB,FoulBall,ChangeUp,88.08155,24.104167,289.74875
-0.53699,2.27297,Example LHB,InPlay,Fastball,93.11581,-20.581957,7.60037
-0.83676,0.94616,Example LHB,FoulBall,ChangeUp,63.60972,-18.740192,4.33571
-0.15176,1.25319,Example RHB,StrikeSwinging,Curveball,NA,NA,NA
1.07802,2.35659,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
-0.89728,1.28052,Example RHB,BallCalled,Slider,NA,NA,NA
0.58268,1.89262,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-0.15419,3.0559,Example RHB,FoulBall,Fastball,NA,NA,NA
0.06697,0.37723,Example RHB,BallCalled,Slider,NA,NA,NA
0.64223,3.86684,Example LHB,BallCalled,Slider,NA,NA,NA
-0.42867,1.22255,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-1.41383,1.04858,Example LHB,BallCalled,Fastball,NA,NA,NA
0.5235,2.52557,Example RHB,InPlay,Fastball,104.6031,10.401641,185.89768
0.66916,2.3843,Example RHB,InPlay,Fastball,101.96035,28.050322,395.30966
0.62167,2.49401,Example LHB,InPlay,Fastball,95.59543,-8.376473,20.15696
0.41203,3.10481,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-0.09575,1.48948,Example RHB,StrikeCalled,Slider,NA,NA,NA
-1.68499,0.43921,Example RHB,BallCalled,Slider,NA,NA,NA
0.19494,2.89336,Example LHB,FoulBall,Fastball,NA,NA,NA
0.99472,3.9592,Example LHB,BallCalled,Fastball,NA,NA,NA
0.14481,2.37101,Example RHB,FoulBall,Fastball,68.50275,16.549483,127.9478
-0.46472,2.49313,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.79092,0.20164,Example RHB,BallCalled,ChangeUp,NA,NA,NA
0.67012,3.33133,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-0.83711,2.13852,Example RHB,StrikeCalled,Slider,NA,NA,NA
2.36815,-1.48168,Example LHB,BallinDirt,Curveball,NA,NA,NA
1.40751,2.03936,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.32083,4.65579,Example RHB,BallCalled,Slider,NA,NA,NA
1.0957,0.9387,Example LHB,BallCalled,Curveball,NA,NA,NA
-0.55685,4.57065,Example RHB,BallCalled,Slider,NA,NA,NA
0.31929,2.62871,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.66998,1.74184,Example RHB,StrikeCalled,ChangeUp,NA,NA,NA
0.11975,5.00412,Example LHB,BallCalled,Fastball,NA,NA,NA
0.03616,3.03243,Example LHB,InPlay,Fastball,91.68484,43.874809,319.81221
-1.75303,1.16115,Example RHB,BallCalled,Curveball,NA,NA,NA
-1.20854,3.74358,Example RHB,BallCalled,Slider,NA,NA,NA
0.1201,2.90194,Example RHB,FoulBall,Fastball,68.58422,25.73159,196.66601
-0.04822,2.35376,Example RHB,InPlay,Fastball,97.8782,27.296768,350.4939
0.37555,1.14352,Example LHB,InPlay,Slider,78.25377,7.404668,103.63341
0.42609,1.08588,Example RHB,StrikeSwinging,Slider,NA,NA,NA
-0.5694,2.25691,Example RHB,StrikeSwinging,ChangeUp,NA,NA,NA
2.15038,0.3122,Example LHB,BallinDirt,Slider,NA,NA,NA
1.70386,1.80423,Example LHB,FoulBall,ChangeUp,NA,NA,NA
-0.99398,1.29927,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.43243,0.7212,Example RHB,StrikeSwinging,Slider,NA,NA,NA
0.84489,4.13949,Example RHB,BallCalled,Fastball,NA,NA,NA
0.53849,0.41665,Example RHB,BallinDirt,Fastball,NA,NA,NA
1.19815,2.77539,Example RHB,FoulBall,Fastball,NA,NA,NA
1.05957,2.77375,Example RHB,FoulBall,Fastball,65.82446,40.095047,192.92935
-0.31536,2.09687,Example LHB,InPlay,Slider,97.01235,15.693181,248.66276
-0.37494,1.62383,Example LHB,InPlay,Fastball,93.82685,-19.116083,5.6228
-1.26614,1.49124,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-1.49349,4.90419,Example RHB,BallCalled,Fastball,NA,NA,NA
0.91816,0.49884,Example LHB,BallCalled,Fastball,NA,NA,NA
-1.84524,3.62522,Example RHB,BallCalled,ChangeUp,NA,NA,NA
-0.86506,4.12566,Example LHB,BallCalled,ChangeUp,NA,NA,NA
0.36153,1.04515,Example LHB,InPlay,ChangeUp,90.02316,16.303644,275.95244
-0.2259,2.16027,Example RHB,StrikeCalled,Fastball,NA,NA,NA
0.12224,2.01429,Example RHB,FoulBall,Fastball,NA,NA,NA
-1.53042,1.79806,Example RHB,BallCalled,Slider,NA,NA,NA
0.64512,4.58046,Example LHB,BallCalled,Fastball,NA,NA,NA
0.59921,2.22369,Example LHB,FoulBall,Fastball,NA,NA,NA
-0.92093,2.62315,Example RHB,FoulBall,Fastball,82.05305,34.643278,280.27633
-0.54974,0.8251,Example RHB,StrikeSwinging,Slider,NA,NA,NA
0.18393,3.54964,Example RHB,BallCalled,Slider,NA,NA,NA
-0.20547,1.31942,Example RHB,FoulBall,Slider,NA,NA,NA
0.14186000000000001,3.57346,Example RHB,FoulBall,Curveball,63.70231,57.29655,170.12209
0.79359,2.0689,Example RHB,StrikeCalled,Curveball,NA,NA,NA
0.16186,1.02879,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.71361,2.87622,Example RHB,StrikeCalled,Slider,NA,NA,NA
0.08583,2.58729,Example LHB,FoulBall,Fastball,75.89518,12.496713,158.60431
0.48624,1.85188,Example RHB,StrikeCalled,Fastball,NA,NA,NA
1.21883,0.86622,Example LHB,StrikeSwinging,Slider,NA,NA,NA
1.56358,2.38866,Example RHB,BallCalled,Curveball,NA,NA,NA
-1.7179,2.62028,Example RHB,BallCalled,Fastball,NA,NA,NA
0.81765,3.05561,Example LHB,StrikeCalled,Fastball,NA,NA,NA
-0.05014,1.35576,Example LHB,BallCalled,Fastball,NA,NA,NA
-0.02948,2.42071,Example RHB,InPlay,Curveball,77.29647,33.817439,276.1575
-1.16086,2.99964,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-0.68443,3.09046,Example RHB,StrikeCalled,Slider,NA,NA,NA
0.11286,1.95883,Example RHB,FoulBall,Fastball,87.09304,46.359268,260.09969
-0.52048,2.97993,Example LHB,FoulBall,Fastball,72.20205,50.663665,161.90161
0.15535,2.81619,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.47694,2.05635,Example LHB,StrikeCalled,Slider,NA,NA,NA
0.85921,3.04431,Example RHB,InPlay,Fastball,54.75894,-27.988289,7.04211
0.09234,1.87335,Example LHB,InPlay,Fastball,93.36341,-9.239223,12.06309
-0.67939,2.43661,Example LHB,StrikeCalled,Fastball,NA,NA,NA
0.93031,1.56814,Example LHB,BallCalled,Fastball,NA,NA,NA
1.03356,1.74612,Example RHB,InPlay,Fastball,103.04133,18.122343,316.57416
0.53316,2.58028,Example LHB,StrikeSwinging,Fastball,NA,NA,NA
0.49363,3.83334,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.31981,-0.79066,Example LHB,BallCalled,ChangeUp,NA,NA,NA
2.4538,1.55503,Example LHB,BallCalled,Undefined,NA,NA,NA
-0.46965,3.25293,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-0.12828,1.79633,Example RHB,StrikeCalled,Fastball,NA,NA,NA
-0.26363,1.42758,Example LHB,BallCalled,Fastball,NA,NA,NA
1.17555,2.91233,Example LHB,InPlay,Slider,76.66677,-3.019208,29.8493
0.51488,3.41398,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
-1.0367,3.47278,Example RHB,BallCalled,Fastball,NA,NA,NA
1.55188,3.01735,Example RHB,BallCalled,Fastball,NA,NA,NA
-2.40728,0.28385,Example LHB,BallCalled,Slider,NA,NA,NA
0.0074400000000000004,4.20087,Example LHB,BallCalled,Fastball,NA,NA,NA
-1.93044,0.44514,Example RHB,BallinDirt,Fastball,NA,NA,NA
1.14444,1.56917,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
1.54325,0.61248,Example RHB,BallCalled,Fastball,NA,NA,NA
-0.03858,5.46909,Example RHB,BallCalled,Fastball,NA,NA,NA
0.34688,3.42085,Example LHB,FoulBall,Fastball,76.26874,27.812907,187.11003
-0.51833,1.99681,Example RHB,FoulBall,ChangeUp,66.15218,40.692823,197.59962
-1.08263,1.93075,Example RHB,StrikeSwinging,Fastball,NA,NA,NA
0.29118,1.84001,Example LHB,FoulBall,Fastball,NA,NA,NA
0.59195,1.64048,Example RHB,FoulBall,Fastball,NA,NA,NA
1.15316,1.08587,Example RHB,BallCalled,Fastball,NA,NA,NA
0.68838,2.31903,Example LHB,StrikeSwinging,Slider,NA,NA,NA
0.98419,3.7227,Example LHB,BallCalled,Slider,NA,NA,NA
0.25677,2.12428,Example RHB,FoulBall,Slider,99.01174,23.311105,283.06686
-0.94167,2.41109,Example RHB,StrikeCalled,Fastball,NA,NA,NA
0.53572,4.6868,Example RHB,BallCalled,Curveball,NA,NA,NA
-3.02261,2.01415,Example RHB,BallCalled,ChangeUp,NA,NA,NA
-0.321,2.98598,Example LHB,FoulBall,Fastball,71.40102,54.483064,195.96614
0.15297,1.78454,Example RHB,FoulBall,Fastball,NA,NA,NA
0.00679,1.4617,Example RHB,StrikeCalled,Fastball,NA,NA,NA
1.24833,5.45162,Example RHB,BallCalled,Slider,NA,NA,NA
0.49352,2.81539,Example LHB,FoulBall,Fastball,NA,NA,NA
-0.06851,2.69673,Example LHB,InPlay,Fastball,101.41858,3.817992,85.34264
